#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.core.util.CompoundDistribution">
#    <distribution id="prior" spec="beast.core.util.CompoundDistribution">
#        <distribution id="BirthDeath.t:alignment_twin" spec="beast.evolution.speciation.BirthDeathGernhard08Model">
#            <parameter id="BDDeathRate.t:alignment_twin" lower="0.0" name="relativeDeathRate" spec="beast.core.parameter.RealParameter" upper="1.0">0.5</parameter>
#            <parameter id="BDBirthRate.t:alignment_twin" lower="0.0" name="birthDiffRate" spec="beast.core.parameter.RealParameter" upper="10000.0">1.0</parameter>
#            <tree id="Tree.t:alignment_twin" spec="beast.evolution.tree.Tree">
#                <taxonset id="TaxonSet.alignment_twin" spec="beast.evolution.alignment.TaxonSet">
#                </taxonset>
#            </tree>
#        </distribution>
#        <prior id="BirthRatePrior.t:alignment_twin" name="distribution" x="@BDBirthRate.t:alignment_twin">
#            <Uniform id="Uniform.100" name="distr" upper="Infinity"/>
#        </prior>
#        <prior id="DeathRatePrior.t:alignment_twin" name="distribution" x="@BDDeathRate.t:alignment_twin">
#            <Uniform id="Uniform.101" name="distr" upper="Infinity"/>
#        </prior>
#        <prior id="kappa1Prior.s:alignment_twin" name="distribution">
#            <parameter id="kappa1.s:alignment_twin" lower="0.0" name="x" spec="beast.core.parameter.RealParameter">2.0</parameter>
#            <LogNormal id="LogNormalDistributionModel.0" name="distr">
#                <parameter estimate="false" id="RealParameter.0" name="M" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="RealParameter.1" lower="0.0" name="S" spec="beast.core.parameter.RealParameter" upper="Infinity">1.25</parameter>
#            </LogNormal>
#        </prior>
#        <prior id="kappa2Prior.s:alignment_twin" name="distribution">
#            <parameter id="kappa2.s:alignment_twin" lower="0.0" name="x" spec="beast.core.parameter.RealParameter">2.0</parameter>
#            <LogNormal id="LogNormalDistributionModel.1" name="distr">
#                <parameter estimate="false" id="RealParameter.2" name="M" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="RealParameter.3" lower="0.0" name="S" spec="beast.core.parameter.RealParameter" upper="Infinity">1.25</parameter>
#            </LogNormal>
#        </prior>
#    </distribution>
#    <distribution id="likelihood" spec="beast.core.util.CompoundDistribution" useThreads="true">
#        <distribution data="@alignment_twin" id="treeLikelihood.alignment_twin" spec="beast.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:alignment_twin">
#            <siteModel id="SiteModel.s:alignment_twin" spec="beast.evolution.sitemodel.SiteModel">
#                <parameter estimate="false" id="mutationRate.s:alignment_twin" name="mutationRate" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="gammaShape.s:alignment_twin" name="shape" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:alignment_twin" lower="0.0" name="proportionInvariant" spec="beast.core.parameter.RealParameter" upper="1.0">0.0</parameter>
#                <substModel id="tn93.s:alignment_twin" kappa1="@kappa1.s:alignment_twin" kappa2="@kappa2.s:alignment_twin" spec="beast.evolution.substitutionmodel.TN93">
#                    <frequencies id="estimatedFreqs.s:alignment_twin" spec="beast.evolution.substitutionmodel.Frequencies">
#                        <parameter dimension="4" id="freqParameter.s:alignment_twin" lower="0.0" name="frequencies" spec="beast.core.parameter.RealParameter" upper="1.0">0.25</parameter>
#                    </frequencies>
#                </substModel>
#            </siteModel>
#            <branchRateModel id="StrictClock.c:alignment_twin" spec="beast.evolution.branchratemodel.StrictClockModel">
#                <parameter estimate="false" id="clockRate.c:alignment_twin" name="clock.rate" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            </branchRateModel>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood	TreeHeight	kappa1	kappa2	freqParameter.1	freqParameter.2	freqParameter.3	freqParameter.4	BirthDeath	BDBirthRate	BDDeathRate
3094000	-6118.128657479387	-6111.633478336115	-6.49517914327096	-6111.633478336115	0.977831281383078	0.8995198915002012	0.8441123909196977	0.2426171945232395	0.24762447438456642	0.24205571476299542	0.2677026163291988	-3.657367195077317	0.6384503702138757	0.5135491187314677
3095000	-6120.616318837013	-6113.967459600732	-6.6488592362810195	-6113.967459600732	1.0830989431616187	0.8995198915002012	0.9279728729620824	0.23808211178900762	0.24762447438456642	0.24205571476299542	0.27223769906343065	-3.784351454668977	0.6716011166746063	0.324100640236576
3096000	-6119.516484821016	-6112.376962799406	-7.139522021610363	-6112.376962799406	1.0287066326129137	0.8995198915002012	0.9279728729620824	0.23808211178900762	0.24762447438456642	0.24205571476299542	0.27223769906343065	-4.27501423999832	0.23936336096376118	0.70659474437707
3097000	-6121.022505661357	-6114.323852960497	-6.698652700860728	-6114.323852960497	0.9298091359548057	0.8995198915002012	0.9279728729620824	0.23808211178900762	0.24762447438456642	0.24205571476299542	0.27223769906343065	-3.8341449192486854	1.408233961009076	0.36298670915709513
3098000	-6118.414366921755	-6112.131316603337	-6.283050318417608	-6112.131316603337	0.9345998515524604	0.8995198915002012	0.9279728729620824	0.23808211178900762	0.24762447438456642	0.24205571476299542	0.27223769906343065	-3.4185425368055657	1.3168087713668355	0.13231674465761184
3099000	-6120.03700846577	-6113.6327420522975	-6.404266413471982	-6113.6327420522975	0.9459004315593983	0.8995198915002012	0.9279728729620824	0.23808211178900762	0.24762447438456642	0.24205571476299542	0.27223769906343065	-3.5397586318599394	0.7449147721992871	0.4736299689197766
3100000	-6119.679525892899	-6113.337432841972	-6.342093050926437	-6113.337432841972	0.9489047517061945	0.8116396686984007	0.9279728729620824	0.23808211178900762	0.2470338505387387	0.24205571476299542	0.2728283229092584	-3.504245635539379	1.0909275601892585	0.1578920435502029
3101000	-6120.759067366299	-6113.309202155596	-7.4498652107027326	-6113.309202155596	0.9680202922527151	0.8116396686984007	0.8322875132415722	0.25466125121681177	0.2470338505387387	0.24205571476299542	0.25624918348145426	-4.642198583052262	2.077239505484599	0.22916802842604608
3102000	-6120.419467901226	-6113.777942508645	-6.641525392581639	-6113.777942508645	0.9400057384741713	0.8210106314765412	0.8322875132415722	0.25466125121681177	0.23154876144177905	0.2575408038599551	0.25624918348145426	-3.831217243174696	0.5247266708513244	0.33310259560515293
3103000	-6122.440919512343	-6115.186772159922	-7.2541473524206666	-6115.186772159922	1.0832551336250427	0.6536691752467061	0.8322875132415722	0.25466125121681177	0.23154876144177905	0.2575408038599551	0.25624918348145426	-4.480500354356107	0.2787306658908175	0.5855135249874761
3104000	-6123.7985384428475	-6117.056618220263	-6.741920222585064	-6117.056618220263	0.9073822688856775	0.6536691752467061	0.8322875132415722	0.25466125121681177	0.23154876144177905	0.2575408038599551	0.25624918348145426	-3.9682732245205043	1.793585049139065	0.12271489120200296
3105000	-6123.165499299641	-6115.030651498418	-8.134847801223355	-6115.030651498418	1.0238246429518194	0.6536691752467061	0.8171260483898527	0.25466125121681177	0.23154876144177905	0.2575408038599551	0.25624918348145426	-5.365551100476718	0.3158183131555774	0.1465265924020135
3106000	-6118.885071938066	-6112.601156200782	-6.283915737284817	-6112.601156200782	0.9903783327960904	0.8336181452219118	0.8984059994389436	0.25466125121681177	0.23154876144177905	0.2575408038599551	0.25624918348145426	-3.4495621230836537	1.0300600771328539	0.0012211414429634528
3107000	-6121.074301970207	-6113.179671211201	-7.894630759005693	-6113.179671211201	1.0128666638998303	0.8336181452219118	0.8984059994389436	0.25466125121681177	0.23154876144177905	0.2575408038599551	0.25624918348145426	-5.06027714480453	0.39955269428540385	0.002306014642694721
3108000	-6123.570010496448	-6116.491203169214	-7.078807327234581	-6116.491203169214	0.8652828536101962	0.8336181452219118	0.8984059994389436	0.25466125121681177	0.23154876144177905	0.2575408038599551	0.25624918348145426	-4.244453713033418	1.982061035717131	0.2763611860236443
3109000	-6121.579673839209	-6114.019046450212	-7.5606273889971005	-6114.019046450212	0.893014842500386	0.8336181452219118	0.8984059994389436	0.25466125121681177	0.23154876144177905	0.2575408038599551	0.25624918348145426	-4.726273774795938	2.378978363205813	0.23430209814471017
3110000	-6122.670830466671	-6115.832221700471	-6.838608766200315	-6115.832221700471	0.8742035794583792	0.8336181452219118	0.8984059994389436	0.25466125121681177	0.23154876144177905	0.2575408038599551	0.25624918348145426	-4.0042551519991525	0.3025892274524663	0.6285791623274649
3111000	-6119.055471599231	-6112.597651575449	-6.457820023782148	-6112.597651575449	1.0283982039549302	0.8336181452219118	0.7747743448124301	0.2391320978449314	0.23154876144177905	0.2575408038599551	0.27177833685333463	-3.659599359634597	0.7875034594017482	0.09044619946002679
3112000	-6118.789833887544	-6112.357957354091	-6.431876533452783	-6112.357957354091	1.0179749812697363	0.8336181452219118	0.7747743448124301	0.2433259409513682	0.23154876144177905	0.2533469607535183	0.27177833685333463	-3.6336558693052314	0.8280918918977116	0.17871149752505713
3113000	-6123.121657103149	-6115.684809895247	-7.436847207902499	-6115.684809895247	0.8835311317401938	0.8336181452219118	0.7246580220107763	0.250504024173387	0.23154876144177905	0.24616887753149952	0.27177833685333463	-4.6503481002728115	0.35221021587491147	0.2615108273233082
3114000	-6122.489139325919	-6116.2154094938505	-6.273729832067703	-6116.2154094938505	0.9992989136121421	0.9063385592245933	0.7246580220107763	0.250504024173387	0.23154876144177905	0.24616887753149952	0.27177833685333463	-3.4646237721087028	1.0250166989577716	0.02756407721440813
3115000	-6121.97339999495	-6114.829085253693	-7.144314741257244	-6114.829085253693	0.9092075478870851	0.9063385592245933	1.0398405401399025	0.24881795568525633	0.23323482992990974	0.24616887753149952	0.27177833685333463	-4.237906372638703	2.502983279549618	0.0037587301682375186
3116000	-6119.302452424772	-6112.980509045461	-6.321943379310736	-6112.980509045461	0.9797885586616318	0.9063385592245933	1.0483791584071505	0.24881795568525633	0.23323482992990974	0.24616887753149952	0.27177833685333463	-3.4123650777841483	0.95110053602674	0.15833316248261364
3117000	-6119.701222584722	-6113.32361592619	-6.377606658532343	-6113.32361592619	0.9603215738445838	0.9063385592245933	1.0483791584071505	0.24881795568525633	0.22820702563436962	0.2663807431009413	0.256594275579433	-3.468028357005756	0.8989293823419118	0.32386348064073245
3118000	-6122.392630993979	-6115.573948754503	-6.818682239475338	-6115.573948754503	1.0783986122458682	0.9063385592245933	1.0483791584071505	0.24881795568525633	0.22820702563436962	0.2663807431009413	0.256594275579433	-3.909103937948751	1.2485436084753991	0.21042556860991163
3119000	-6119.218058269733	-6112.520685967978	-6.697372301754278	-6112.520685967978	1.0527328571183745	0.7282643359927774	1.0483791584071505	0.24178854397192345	0.2352364373477025	0.2663807431009413	0.256594275579433	-3.8374633881630915	0.5557990165674233	0.38979311537037437
3120000	-6123.744572326616	-6117.220749407012	-6.523822919605115	-6117.220749407012	0.8651886166326436	0.7282643359927774	1.0483791584071505	0.24178854397192345	0.2352364373477025	0.2663807431009413	0.256594275579433	-3.663914006013928	0.45750158526969675	0.5212663286249632
3121000	-6121.382622244129	-6114.692210563037	-6.690411681091636	-6114.692210563037	1.0328860300977023	0.8018238756187381	1.0483791584071505	0.24178854397192345	0.2352364373477025	0.2663807431009413	0.256594275579433	-3.81242657434173	0.769039079441144	0.09683517609593005
3122000	-6119.029064480451	-6112.14664470317	-6.882419777281161	-6112.14664470317	0.9721991989078954	0.8018238756187381	1.0483791584071505	0.24178854397192345	0.2352364373477025	0.2663807431009413	0.256594275579433	-4.004434670531254	0.7176239602828153	0.7068509776628066
3123000	-6120.233835294858	-6113.297701603626	-6.9361336912325795	-6113.297701603626	1.0534419761129494	0.8018238756187381	0.9696323738448742	0.24178854397192345	0.2352364373477025	0.2663807431009413	0.256594275579433	-4.086668634749024	0.33433562225850566	0.6069047095090218
3124000	-6118.974453693561	-6112.690574654975	-6.283879038586418	-6112.690574654975	0.9426730015451064	0.7095481711344905	0.9696323738448742	0.24178854397192345	0.2352364373477025	0.2663807431009413	0.256594275579433	-3.4563624693086017	0.9300446739045242	0.11863387513295676
3125000	-6120.848378381539	-6112.855191010727	-7.993187370811803	-6112.855191010727	1.0040031564065641	1.0012955415171998	0.9696323738448742	0.24178854397192345	0.2352364373477025	0.2663807431009413	0.256594275579433	-5.07935403165852	2.1578674155532336	0.31053347125296615
3126000	-6122.238935909216	-6114.971997341768	-7.266938567447872	-6114.971997341768	0.9531214207934814	1.0012955415171998	1.2178703537243147	0.24178854397192345	0.2352364373477025	0.2663807431009413	0.256594275579433	-4.258918468437473	0.48957083221684294	0.8068114603884061
3127000	-6122.837177163293	-6115.333492039295	-7.5036851239972	-6115.333492039295	1.0618498555503046	1.0012955415171998	1.2178703537243147	0.24178854397192345	0.2352364373477025	0.2663807431009413	0.256594275579433	-4.495665024986801	1.5694611631306885	0.3947471499173829
3128000	-6122.96317341903	-6115.4614593993865	-7.501714019643442	-6115.4614593993865	1.1396326866077124	1.0012955415171998	1.2178703537243147	0.24178854397192345	0.2352364373477025	0.2649939648660499	0.25798105381432435	-4.493693920633043	0.32087616914145295	0.5539627212608931
3129000	-6121.176551536026	-6114.593748644565	-6.582802891461004	-6114.593748644565	0.9141117039301957	1.0012955415171998	1.2178703537243147	0.24178854397192345	0.2352364373477025	0.2631632052703974	0.2598118134099769	-3.5747827924506046	1.230588277605862	0.4050393347134773
3130000	-6120.40179528729	-6113.640537359729	-6.7612579275610525	-6113.640537359729	0.9646235958293388	1.0012955415171998	1.2178703537243147	0.24178854397192345	0.2352364373477025	0.2631632052703974	0.2598118134099769	-3.7532378285506534	0.6016054802360129	0.2453159884611934
3131000	-6122.117533298437	-6113.584826292832	-8.532707005604532	-6113.584826292832	1.0649631271734017	1.0012955415171998	1.2178703537243147	0.24178854397192345	0.2352364373477025	0.2631632052703974	0.2598118134099769	-5.524686906594134	2.1621773244834777	0.3441917713730742
3132000	-6120.895081044608	-6113.47600425003	-7.419076794577789	-6113.47600425003	1.032751185832396	1.0012955415171998	1.2178703537243147	0.24178854397192345	0.2352364373477025	0.2631632052703974	0.2598118134099769	-4.41105669556739	0.12609365743597672	0.8546095347135919
3133000	-6122.873257809541	-6114.781604627318	-8.09165318222355	-6114.781604627318	0.8919211292434277	1.0012955415171998	1.2178703537243147	0.24178854397192345	0.2352364373477025	0.2631632052703974	0.2598118134099769	-5.083633083213151	0.6891399301919011	0.8546095347135919
3134000	-6120.445981223864	-6113.592703401518	-6.853277822346345	-6113.592703401518	0.9983281887171029	1.0012955415171998	1.2178703537243147	0.24178854397192345	0.2352364373477025	0.2631632052703974	0.2598118134099769	-3.8452577233359464	0.6853818331844526	0.06862738040167538
3135000	-6124.818462871864	-6115.688938391876	-9.129524479988016	-6115.688938391876	1.0147739426306297	1.0012955415171998	1.2178703537243147	0.24178854397192345	0.2352364373477025	0.2631632052703974	0.2598118134099769	-6.121504380977617	2.8316055814939878	0.0717217294067759
3136000	-6119.343177036787	-6112.31774953803	-7.025427498757052	-6112.31774953803	0.9559095151253664	1.0012955415171998	0.9309339984484192	0.24178854397192345	0.2352364373477025	0.26105642562467274	0.26191859305570153	-4.124921800634159	0.3519272419457131	0.5141728684513742
3137000	-6122.0987177632405	-6115.343857290957	-6.754860472283729	-6115.343857290957	0.9582105101260175	1.1538882612913839	0.9309339984484192	0.24178854397192345	0.2352364373477025	0.26105642562467274	0.26191859305570153	-3.7967357076238457	1.685031631149219	0.017439833394963706
3138000	-6119.845294920666	-6113.144787678921	-6.700507241745093	-6113.144787678921	0.9333875704463966	1.0930892606169724	0.9309339984484192	0.24178854397192345	0.2352364373477025	0.26105642562467274	0.26191859305570153	-3.765890170965883	0.5508652314589039	0.3215130817136747
3139000	-6120.703810463337	-6114.252168438164	-6.451642025173227	-6114.252168438164	0.9758626804243459	1.0930892606169724	0.9309339984484192	0.24178854397192345	0.2352364373477025	0.26105642562467274	0.26191859305570153	-3.5170249543940164	0.9002798718560575	0.3860509586615357
3140000	-6125.207357871447	-6118.387593330094	-6.819764541352827	-6118.387593330094	1.1820834608888802	1.0930892606169724	0.9309339984484192	0.2392068827710409	0.2352364373477025	0.2636380868255553	0.26191859305570153	-3.8851474705736164	1.0789335052093596	0.12100428674768188
3141000	-6119.949518229724	-6113.413480528892	-6.536037700831649	-6113.413480528892	1.0628481851000806	1.0930892606169724	0.9309339984484192	0.2392068827710409	0.2352364373477025	0.2636380868255553	0.26191859305570153	-3.6014206300524387	1.338415711796957	0.02304341582115984
3142000	-6126.867069086623	-6118.924349072638	-7.94272001398495	-6118.924349072638	1.0139934826977013	1.0930892606169724	0.9309339984484192	0.2392068827710409	0.2352364373477025	0.2636380868255553	0.26191859305570153	-5.00810294320574	0.12005416826762433	0.7685638015351717
3143000	-6120.114620871437	-6111.444134424113	-8.67048644732418	-6111.444134424113	0.9165953157142211	0.8754331700659401	0.9309339984484192	0.2392068827710409	0.2352364373477025	0.2636380868255553	0.26191859305570153	-5.812676921386941	1.746274500214412	0.649575046359297
3144000	-6123.24562593109	-6113.838318887244	-9.407307043846096	-6113.838318887244	1.046082592830406	0.8754331700659401	0.9309339984484192	0.2392068827710409	0.2352364373477025	0.2636380868255553	0.26191859305570153	-6.549497517908857	1.5147008231762153	0.685243533290206
3145000	-6118.563277038423	-6111.984359623987	-6.5789174144353435	-6111.984359623987	1.004032491953266	0.8754331700659401	0.9161485537587882	0.2392068827710409	0.2352364373477025	0.2636380868255553	0.26191859305570153	-3.7260561184692977	0.7560157224608451	0.28406537343877836
3146000	-6117.867769281827	-6110.864989934623	-7.002779347204179	-6110.864989934623	1.008791597000555	0.8754331700659401	0.9161485537587882	0.2392068827710409	0.2352364373477025	0.2636380868255553	0.26191859305570153	-4.149918051238133	0.3265826621759243	0.8453081307225747
3147000	-6118.452078118679	-6111.492165350584	-6.959912768095174	-6111.492165350584	0.9131269429505812	0.8754331700659401	0.9161485537587882	0.2392068827710409	0.2352364373477025	0.2636380868255553	0.26191859305570153	-4.107051472129129	1.3728844883816491	0.47483758140143134
3148000	-6118.964501479152	-6112.506505186623	-6.457996292529252	-6112.506505186623	0.9601891293732292	0.8754331700659401	1.1021204359047847	0.2392068827710409	0.2352364373477025	0.2636380868255553	0.26191859305570153	-3.538031160337355	0.6958618686611777	0.24114649352577047
3149000	-6120.327913518912	-6113.4745504521925	-6.853363066719881	-6113.4745504521925	1.0382406301292535	0.8754331700659401	0.8296028920675151	0.2392068827710409	0.2352364373477025	0.2636380868255553	0.26191859305570153	-4.027512239833538	0.9657673224486932	0.5410456119018082
3150000	-6118.628121326626	-6112.008366867887	-6.619754458738239	-6112.008366867887	0.8966434583060612	0.8754331700659401	0.8296028920675151	0.2392068827710409	0.2352364373477025	0.26301673555806415	0.26253994432319266	-3.7939036318518946	0.5022567372969976	0.7482567860866102
3151000	-6117.790507973287	-6111.571842764475	-6.218665208812313	-6111.571842764475	0.9706302396865651	0.8754331700659401	0.8296028920675151	0.2392068827710409	0.2352364373477025	0.26301673555806415	0.26253994432319266	-3.392814381925969	0.9657785259506877	0.13964379795958048
3152000	-6118.389787093268	-6111.6537854484095	-6.736001644858087	-6111.6537854484095	0.9665952965519935	0.8754331700659401	0.8296028920675151	0.2392068827710409	0.2352364373477025	0.26301673555806415	0.26253994432319266	-3.9101508179717426	1.4852729029009277	0.297722788502698
3153000	-6119.142655363198	-6112.28432819595	-6.858327167247374	-6112.28432819595	0.9587379232394889	0.8754331700659401	1.1145290642397865	0.2392068827710409	0.2352364373477025	0.26301673555806415	0.26253994432319266	-3.933594642048966	1.317099018509541	0.45325649204379154
3154000	-6119.140222535749	-6112.0941239421845	-7.0460985935641185	-6112.0941239421845	1.0075948737819629	0.8754331700659401	0.8172379705302405	0.2392068827710409	0.24722480482067058	0.26301673555806415	0.2505515768502246	-4.223786290556188	1.432585602477166	0.3614490306535349
3155000	-6118.9932882323465	-6111.904375714232	-7.088912518114463	-6111.904375714232	0.9681158077433283	0.8754331700659401	0.8172379705302405	0.2392068827710409	0.24722480482067058	0.26301673555806415	0.2505515768502246	-4.266600215106531	0.23051677301354656	0.9091467551639849
3156000	-6121.189597143127	-6114.267399827046	-6.922197316081022	-6114.267399827046	1.0525658608749064	0.846684342168568	0.8172379705302405	0.24403411599288594	0.24722480482067058	0.2581895023362191	0.2505515768502246	-4.108705931528594	0.5351814278535968	0.7547345501841946
3157000	-6122.254628143286	-6114.900791187596	-7.353836955689711	-6114.900791187596	1.001181203586528	0.5643272037799391	0.8172379705302405	0.24403411599288594	0.24722480482067058	0.2581895023362191	0.2505515768502246	-4.590515489332389	1.4396867984620003	0.5045663838267372
3158000	-6118.336821975792	-6111.071075171475	-7.265746804317307	-6111.071075171475	0.9741995616534028	0.8455985880795124	0.8172379705302405	0.2295650491929043	0.24722480482067058	0.2581895023362191	0.2650206436502063	-4.452580162412359	1.558144840920361	0.4102967416824687
3159000	-6119.140478400677	-6112.399549072647	-6.7409293280303855	-6112.399549072647	1.011932365234545	0.8455985880795124	0.9799240294452803	0.2295650491929043	0.24722480482067058	0.2581895023362191	0.2650206436502063	-3.875309633966218	0.5717148933446194	0.6875874233857439
3160000	-6119.060240792602	-6111.266886583618	-7.793354208983652	-6111.266886583618	1.0201497181503425	0.897160564504092	0.9268781015402541	0.2295650491929043	0.24722480482067058	0.2581895023362191	0.2650206436502063	-4.92997974222994	2.1824697047182124	0.12176508188019843
3161000	-6118.128720991841	-6111.670286118441	-6.458434873399796	-6111.670286118441	0.9441630083157891	0.897160564504092	0.9268781015402541	0.2295650491929043	0.2377168965144765	0.2581895023362191	0.27452855195640036	-3.595060406646084	1.1611060296574653	0.39019179039767715
3162000	-6121.224743527365	-6114.590191702378	-6.63455182498602	-6114.590191702378	1.029036914584486	0.6953287851469513	0.9268781015402541	0.2295650491929043	0.2377168965144765	0.2581895023362191	0.27452855195640036	-3.8244397199461284	1.6365843047011637	0.13378691026393166
3163000	-6120.035282618749	-6113.026958218479	-7.008324400269496	-6113.026958218479	1.0277006377319557	1.072141270900285	0.9268781015402541	0.2295650491929043	0.2377168965144765	0.2581895023362191	0.27452855195640036	-4.0830215874523885	0.4569484692803643	0.40945197487913515
3164000	-6121.223569512787	-6114.696303695625	-6.527265817162371	-6114.696303695625	1.0416968544147676	1.072141270900285	0.8335645465796876	0.2295650491929043	0.23670812095778349	0.2581895023362191	0.2755373275130934	-3.631403186634991	0.888807242166774	0.19076039942355758
3165000	-6120.024540797336	-6113.724725562829	-6.29981523450723	-6113.724725562829	0.9396809727735056	1.072141270900285	0.8335645465796876	0.2295650491929043	0.23670812095778349	0.2581895023362191	0.2755373275130934	-3.4039526039798504	1.3147994676109755	0.12543314163684116
3166000	-6125.559771242012	-6115.867879323188	-9.691891918823401	-6115.867879323188	0.878562638635655	1.072141270900285	1.116202085880686	0.2295650491929043	0.23670812095778349	0.2581895023362191	0.2755373275130934	-6.697655516758256	2.9542425274552815	0.41385192606176635
3167000	-6121.32471664755	-6114.706789106993	-6.617927540557786	-6114.706789106993	0.9707256670893601	0.9858638955572319	1.116202085880686	0.2295650491929043	0.23670812095778349	0.2581895023362191	0.2755373275130934	-3.6553811164648664	0.9385608332972246	0.38970040825846963
3168000	-6121.977566386479	-6115.505753689271	-6.471812697208081	-6115.505753689271	0.9371032110039108	0.9858638955572319	1.116202085880686	0.2295650491929043	0.23670812095778349	0.2581895023362191	0.2755373275130934	-3.5092662731151623	0.8487880140171884	0.10885653283797567
3169000	-6122.975143657831	-6115.865612320288	-7.1095313375425535	-6115.865612320288	1.0820555342848917	0.6671423486682497	1.116202085880686	0.2295650491929043	0.23670812095778349	0.2581895023362191	0.2755373275130934	-4.23521143088501	0.4832034963571009	0.3229312901380393
3170000	-6119.623403096609	-6113.054590300397	-6.5688127962118745	-6113.054590300397	1.0195256901783682	1.017902405069656	1.116202085880686	0.2295650491929043	0.23670812095778349	0.2581895023362191	0.2755373275130934	-3.5947173155514403	1.1412694661386267	0.18186209157634414
3171000	-6119.292156399229	-6112.502323687642	-6.7898327115861745	-6112.502323687642	1.0200737877663506	1.017902405069656	0.8820916396279697	0.2295650491929043	0.23670812095778349	0.2581895023362191	0.2755373275130934	-3.8993084787490817	0.8025574641426407	0.5663392236572509
3172000	-6121.188185514248	-6113.721282357679	-7.466903156568797	-6113.721282357679	0.9623979512508782	1.017902405069656	0.8820916396279697	0.23342437969615734	0.23670812095778349	0.2543301718329661	0.2755373275130934	-4.5763789237317045	1.3928480774575076	0.5492919290302548
3173000	-6123.557234488411	-6116.502688625147	-7.054545863264117	-6116.502688625147	0.9770159614394625	1.017902405069656	1.0478996848870277	0.23342437969615734	0.23670812095778349	0.2543301718329661	0.2755373275130934	-4.106348942804749	0.4477744635250154	0.3614767793887632
3174000	-6119.800740772608	-6112.723302886457	-7.077437886151313	-6112.723302886457	0.9881875758356112	1.017902405069656	0.8643451858506273	0.23342437969615734	0.23670812095778349	0.2543301718329661	0.2755373275130934	-4.192466148724787	1.4437673078232982	0.4260417176962661
3175000	-6121.149210640293	-6113.475630098722	-7.673580541571155	-6113.475630098722	0.9783775088214549	0.9037889768763389	0.9401608737536162	0.23342437969615734	0.23670812095778349	0.2672967471005065	0.262570752245553	-4.803554284164186	1.9462750479410953	0.4099609585407179
3176000	-6121.526232971495	-6114.2018826347585	-7.324350336736645	-6114.2018826347585	1.1815090359734892	0.9037889768763389	0.9401608737536162	0.23342437969615734	0.23670812095778349	0.2672967471005065	0.262570752245553	-4.454324079329675	1.6093547265802055	0.15806397991519272
3177000	-6120.2913970549935	-6113.433746368107	-6.857650686886464	-6113.433746368107	1.0562407491563985	0.9037889768763389	0.9401608737536162	0.23933211217046374	0.2308003884834771	0.2701326713517459	0.2597348279943136	-3.9876244294794945	0.6970183538346785	0.6055862951380085
3178000	-6119.387699335868	-6112.735920372868	-6.651778962999439	-6112.735920372868	0.9555431912249586	0.9037889768763389	0.9401608737536162	0.23933211217046374	0.2308003884834771	0.2701326713517459	0.2597348279943136	-3.78175270559247	1.5283751937886205	0.20865862704255683
3179000	-6123.635360628228	-6116.925342934182	-6.710017694046355	-6116.925342934182	0.9266070586209056	0.8389073132884018	0.9401608737536162	0.23464926094266025	0.2374281889823594	0.2541811213993339	0.2737414286756467	-3.8602110061860904	1.836082682081989	0.06520840138125562
3180000	-6117.099789154411	-6110.709580565408	-6.390208589003553	-6110.709580565408	1.008879688976387	0.8389073132884018	0.9401608737536162	0.23464926094266025	0.2374281889823594	0.2541811213993339	0.2737414286756467	-3.540401901143289	0.8255028563504204	0.2855259026900585
3181000	-6118.753778074023	-6111.888340075456	-6.865437998567316	-6111.888340075456	1.023476233412735	0.8389073132884018	0.9401608737536162	0.23464926094266025	0.2374281889823594	0.2541811213993339	0.2737414286756467	-4.015631310707051	0.47823397439643983	0.7674679928754373
3182000	-6118.462208273747	-6111.934519131529	-6.527689142218604	-6111.934519131529	1.0620834382175999	0.8389073132884018	0.9401608737536162	0.23464926094266025	0.2374281889823594	0.2541811213993339	0.2737414286756467	-3.6778824543583393	1.3850445587813058	0.02360034642778654
3183000	-6123.799417303788	-6116.0634755494275	-7.735941754360516	-6116.0634755494275	0.9807282671453901	0.8389073132884018	0.9401608737536162	0.23464926094266025	0.2374281889823594	0.2541811213993339	0.2737414286756467	-4.886135066500252	0.2986645207609857	0.38502927143719523
3184000	-6118.25536655065	-6112.129709488826	-6.125657061824244	-6112.129709488826	0.8801650477247108	0.8389073132884018	0.950262793631997	0.23464926094266025	0.245095970101029	0.2541811213993339	0.26607364755697716	-3.2723883576027695	1.1983205217302377	0.24428908601503188
3185000	-6117.44967925125	-6110.563855030614	-6.885824220635657	-6110.563855030614	1.0254824429313942	0.8389073132884018	0.950262793631997	0.23464926094266025	0.245095970101029	0.26097519761397187	0.2592795713423392	-4.032555516414183	1.6786761284737264	0.07083117663682227
